Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,BuddyBoosted,Form,ShadowForm,MultiForm?,Height (cm),Catch Date
0,5/29/23 16:28:59,67,Machoke,-,♀,¥66₆₂♀,22.0,22.0,1168,128,3000,62.2,62.2,62.2,0.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Machoke,66,66,Machamp,45,45,Great League,,,1,0,0,0,1297,1,0,?,2022-08-22
0,5/29/23 16:29:01,67,Machoke,-,♀,£2677e₉₃♀,20.0,20.0,1142,122,2500,93.3,93.3,93.3,12.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Machoke,1425,1425,Machamp,2677,2677,Ultra League,,,1,0,0,0,1297,1,0,?,2023-?-?
0,5/29/23 16:29:04,67,Machoke,-,♂,£1862e₈₉♂,20.0,20.0,1139,121,1250,88.9,88.9,88.9,14.0,12.0,14.0,1, - , - , - ,0.0, - , - ,Machoke,2893,2893,Machamp,1862,1862,Ultra League,,,1,1,1,0,1297,1,0,?,2023-?-?
0,5/29/23 16:29:06,67,Machoke,-,♂,£3039e₉₃♂,15.0,15.0,860,105,1900,93.3,93.3,93.3,14.0,14.0,14.0,1, - , - , - ,0.0, - , - ,Machoke,1725,1725,Machamp,3039,3039,Ultra League,,,1,0,0,0,1297,1,0,?,2023-?-?
0,5/29/23 16:29:09,67,Machoke Shadow,-,♂,>$13₈₀⑭♂,13.0,13.0,735,94,1920,80.0,80.0,80.0,14.0,15.0,7.0,1, - , - , - ,0.0, - , - ,Machamp,1181,1181,Machamp,3254,3254,Shadow,,,1,0,0,0,1297,2,0,?,2023-?-?
0,5/29/23 16:29:11,67,Machoke Shadow,-,♂,^_13₇₆⑭⑫⑧♂,13.0,13.0,729,95,1920,75.6,75.6,75.6,14.0,12.0,8.0,1, - , - , - ,0.0, - , - ,Machamp,1936,1936,Machamp,3890,3890,Default,,,1,0,0,0,1297,2,0,?,2023-?-?
0,5/29/23 16:29:12,67,Machoke Shadow,-,♀,^_13₇₃⑩⓯⑧♀,13.0,13.0,722,95,1920,73.3,73.3,73.3,10.0,15.0,8.0,1, - , - , - ,0.0, - , - ,Machoke,570,570,Machamp,1940,1940,Default,,,1,0,0,0,1297,2,0,?,2023-?-?
0,5/29/23 16:29:25,67,Machoke Shadow,-,♂,£119e₆₄♂,13.0,13.0,702,96,1920,64.4,64.4,64.4,4.0,15.0,10.0,1, - , - , - ,0.0, - , - ,Machoke,262,262,Machamp,119,119,Ultra League,,,1,0,0,0,1297,2,0,?,2023-?-?
0,5/29/23 16:29:28,67,Machoke,-,♂,¥83₆₀♂,10.0,10.0,532,85,1000,60.0,60.0,60.0,1.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Machoke,83,83,Machamp,76,76,Great League,,,1,0,0,0,1297,1,0,?,2023-?-?
0,5/29/23 16:29:30,67,Machoke Shadow,-,♂,^_08₆₉⑭⑨⑧♂,8.0,8.0,438,74,960,68.9,68.9,68.9,14.0,9.0,8.0,1, - , - , - ,0.0, - , - ,Machoke,2254,2254,Machamp,3591,3591,Default,,,1,0,0,0,1297,2,0,?,2023-?-?
0,5/29/23 16:29:33,68,Machamp,-,♂,.40₉₁♂,40.0,40.0,3016,174,5000,91.1,91.1,91.1,13.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,lvl35+,,,1,1,1,0,1300,1,0,?,?
0,5/29/23 16:29:36,68,Machamp,-,♂,.35₈₀♂,35.0,35.0,2775,162,8000,80.0,80.0,80.0,14.0,15.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,lvl35+,,,1,0,0,0,1300,1,0,?,?
0,5/29/23 16:29:39,68,Machamp,-,♂,^_34₆₂⓯⑤⑧♂,34.0,34.0,2670,162,7000,62.2,62.2,62.2,15.0,5.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:29:42,68,Machamp,-,♂,%?30₉₆⓯♂,30.0,30.0,2606,161,5000,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,1300,1,0,?,?
0,5/29/23 16:29:44,68,Machamp,-,♀,%㉓30₉₆⑭♀,30.0,30.0,2603,161,5000,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:29:46,68,Machamp Shadow,-,♂,>$30₈₄⓯♂,30.0,30.0,2566,162,6000,84.4,84.4,84.4,15.0,8.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1300,2,0,?,2023-?-?
0,5/29/23 16:29:50,68,Machamp Purified,-,♂,^_25₇₃⑫⓯⑥♂,25.0,25.0,2112,142,3600,73.3,73.3,73.3,12.0,15.0,6.0,1, - , - , - ,0.0, - , - , - , - , - ,Machamp,1770,1770,Default,,,1,0,0,0,1300,4,0,?,2020-10-22
0,5/29/23 16:29:53,68,Machamp,-,♀,^_22₆₄④⑬⑫♀,22.0,22.0,1813,137,3000,64.4,64.4,64.4,4.0,13.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Machamp,307,307,Default,,,1,0,0,0,1300,1,0,?,?
0,5/29/23 16:29:55,68,Machamp,-,♂,%㉓20₉₃⑬♂,20.0,20.0,1728,132,2500,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Machamp,2887,2887,3 Stars,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:29:58,68,Machamp,-,♂,¥81₇₁♂,18.0,18.0,1493,125,2200,71.1,71.1,71.1,4.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Machamp,81,81,Machamp,155,155,Great League,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:30:00,68,Machamp,-,♂,£56₆₀♂,16.0,16.0,1304,117,1900,60.0,60.0,60.0,0.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Machamp,477,477,Machamp,56,56,Ultra League,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:30:02,68,Machamp,-,♂,^_13₈₄⓯⑨⑭♂,13.0,13.0,1113,106,1600,84.4,84.4,84.4,15.0,9.0,14.0,1, - , - , - ,0.0, - , - ,Machamp,1033,1033,Machamp,3155,3155,Default,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:30:05,68,Machamp Shadow,-,♂,^_13₆₇⓯⑨⑥♂,13.0,13.0,1092,102,1920,66.7,66.7,66.7,15.0,9.0,6.0,1, - , - , - ,0.0, - , - ,Machamp,3574,3574,Machamp,3734,3734,Default,,,1,0,0,0,1300,2,0,?,2023-?-?
0,5/29/23 16:30:09,68,Machamp,-,♂,^_13₆₉⑨⑧⑭♂,13.0,13.0,1083,106,1600,68.9,68.9,68.9,9.0,8.0,14.0,1, - , - , - ,0.0, - , - ,Machamp,291,291,Machamp,1011,1011,Default,,,1,0,0,0,1300,1,0,?,2023-?-?
0,5/29/23 16:30:11,68,Machamp Shadow,-,♂,¥187₄₉♂,8.0,8.0,639,79,960,48.9,48.9,48.9,4.0,13.0,5.0,1, - , - , - ,0.0, - , - ,Machamp,187,187,Machamp,420,420,Great League,,,1,0,0,0,1300,2,0,?,2023-?-?
0,5/29/23 16:30:14,68,Machamp Shadow,-,♂,£185₄₀♂,8.0,8.0,629,79,960,40.0,40.0,40.0,0.0,13.0,5.0,1, - , - , - ,0.0, - , - ,Machamp,991,991,Machamp,185,185,Ultra League,,,1,0,0,0,1300,2,0,?,2020-10-21
0,5/29/23 16:30:17,68,Machamp,-,♂,^_07₈₄⑫⑭⑫♂,7.0,7.0,583,76,800,84.4,84.4,84.4,12.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Machamp,490,490,Machamp,2136,2136,Default,,,1,0,0,0,1300,1,0,?,?
0,5/29/23 16:30:20,69,Bellsprout,-,♀,%㉒20₉₈⑭♀,20.0,20.0,586,90,2500,97.8,97.8,97.8,14.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Victreebel,1548,1548,Victreebel,883,883,3 Stars,,,1,0,0,0,1038,1,0,?,2022-01-05
0,5/29/23 16:30:23,69,Bellsprout,-,♀,^_20₉₁⑬⑬⓯♀,20.0,20.0,575,90,2500,91.1,91.1,91.1,13.0,13.0,15.0,1,Vine Whip, - , - ,0.0, - , - ,Victreebel,3060,3060,Victreebel,852,852,Default,,,1,0,0,0,1038,1,0,55,2023-?-?
0,5/29/23 16:30:25,69,Bellsprout,-,♂,^_20₇₃⑫⑩⑪♂,20.0,20.0,552,88,2500,73.3,73.3,73.3,12.0,10.0,11.0,1, - , - , - ,0.0, - , - ,Victreebel,3652,3652,Victreebel,1305,1305,Default,,,1,0,0,0,1038,1,0,?,2023-?-?
0,5/29/23 16:30:28,69,Bellsprout,-,♂,^_14₈₄⑩⓯⑬♂,14.0,14.0,397,74,1600,84.4,84.4,84.4,10.0,15.0,13.0,1, - , - , - ,0.0, - , - ,Victreebel,634,634,Victreebel,862,862,Default,,,1,0,0,0,1038,1,0,?,2021-07-30
0,5/29/23 16:30:31,69,Bellsprout,-,♀,^_06₄₀③⑪④♀,6.0,6.0,147,45,600,40.0,40.0,40.0,3.0,11.0,4.0,1, - , - , - ,0.0, - , - ,Victreebel,1310,1310,Victreebel,502,502,Default,,,1,0,0,0,1038,1,0,?,2022-06-02
0,5/29/23 16:30:33,69,Bellsprout,-,♀,¢₄₇♀,3.0,3.0,66,31,400,46.7,46.7,46.7,4.0,7.0,10.0,1, - , - , - ,0.0, - , - ,Victreebel,707,707,Victreebel,740,740,Little League,,,1,0,0,0,1038,1,0,?,2022-07-21
0,5/29/23 16:30:36,70,Weepinbell,-,♀,%㉓31₉₆⑭♀,31.0,31.0,1393,130,6000,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Victreebel,1321,1321,3 Stars,,,1,0,0,0,1041,1,0,?,2023-?-?
0,5/29/23 16:30:38,70,Weepinbell Purified,-,♀,^_25₅₁⑨⑥⑧♀,25.0,25.0,1045,114,3600,51.1,51.1,51.1,9.0,6.0,8.0,1, - , - , - ,0.0, - , - , - , - , - ,Victreebel,2264,2264,Default,,,1,0,0,0,1041,4,0,?,2023-?-?
0,5/29/23 16:30:41,70,Weepinbell,-,♀,¥842e₇₁♀,22.0,22.0,944,111,3000,71.1,71.1,71.1,4.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Victreebel,842,842,Victreebel,250,250,Great League,,,1,0,0,0,1041,1,0,?,2023-?-?
0,5/29/23 16:30:43,70,Weepinbell,-,♂,¥205e₆₀♂,16.0,16.0,677,92,1900,60.0,60.0,60.0,4.0,13.0,10.0,1, - , - , - ,0.0, - , - ,Victreebel,205,205,Victreebel,475,475,Great League,,,1,0,0,0,1041,1,0,?,?
0,5/29/23 16:30:46,70,Weepinbell,-,♀,^_14₈₂⑫⑬⑫♀,14.0,14.0,623,87,1600,82.2,82.2,82.2,12.0,13.0,12.0,1, - , - , - ,0.0, - , - ,Victreebel,1500,1500,Victreebel,1639,1639,Default,,,1,0,0,0,1041,1,0,?,2016-09-15
0,5/29/23 16:30:49,70,Weepinbell Shadow,-,♀,>$13₇₆⑬♀,13.0,13.0,569,84,1920,75.6,75.6,75.6,13.0,8.0,13.0,1, - , - , - ,0.0, - , - ,Victreebel,3302,3302,Victreebel,2096,2096,Shadow,,,1,0,0,0,1041,2,0,?,2023-?-?
0,5/29/23 16:30:51,70,Weepinbell,-,♂,¥10e₅₆♂,1.0,1.0,20,16,200,55.6,55.6,55.6,1.0,10.0,14.0,1, - , - , - ,0.0, - , - ,Victreebel,10,10,Victreebel,82,82,Great League,,,1,0,0,0,1041,1,0,?,2022-01-17
0,5/29/23 16:30:54,71,Victreebel,-,♂,£73₇₁♂,27.0,27.0,1774,140,4500,71.1,71.1,71.1,4.0,15.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Victreebel,73,73,Ultra League,,,1,0,0,0,1044,1,0,?,2023-?-?
0,5/29/23 16:30:57,71,Victreebel,-,♀,^_23₆₇⑨⑭⑦♀,23.0,23.0,1518,126,3500,66.7,66.7,66.7,9.0,14.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Victreebel,1232,1232,Default,,,1,0,0,0,1044,1,0,?,2016-11-04
0,5/29/23 16:31:00,71,Victreebel,-,♂,¥7₅₆♂,16.0,16.0,1021,107,1900,55.6,55.6,55.6,0.0,13.0,12.0,1, - , - , - ,0.0, - , - ,Victreebel,7,7,Victreebel,28,28,Great League,,,1,0,0,0,1044,1,0,?,2020-07-22
0,5/29/23 16:31:05,71,Victreebel Shadow,-,♂,>$13₆₇⑩♂,13.0,13.0,861,93,1920,66.7,66.7,66.7,10.0,15.0,5.0,1, - , - , - ,0.0, - , - ,Victreebel,1293,1293,Victreebel,1317,1317,Shadow,,,1,0,0,0,1044,2,0,?,2023-?-?
0,5/29/23 16:31:07,71,Victreebel,-,♀,%㉓06₉₆⑭♀,6.0,6.0,398,65,600,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Victreebel,2140,2140,Victreebel,1366,1366,3 Stars,,,1,0,0,0,1044,1,0,?,2023-?-?
0,5/29/23 16:31:10,72,Tentacool,-,♂,%㉑20₉₃⓯♂,20.0,20.0,588,78,2500,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Tentacruel,2968,2968,Tentacruel,1813,1813,3 Stars,,,1,0,0,0,71,1,0,?,2021-02-12
0,5/29/23 16:31:13,72,Tentacool,-,♂,¢₄₀♂,18.0,18.0,445,75,2200,40.0,40.0,40.0,0.0,5.0,13.0,1, - , - , - ,0.0, - , - ,Tentacruel,579,579,Tentacruel,1715,1715,Little League,,,1,0,0,0,71,1,0,?,2022-08-27
0,5/29/23 16:31:14,72,Tentacool,-,♂,^_11₆₇⑨⑬⑧♂,11.0,11.0,299,56,1300,66.7,66.7,66.7,9.0,13.0,8.0,1, - , - , - ,0.0, - , - ,Tentacruel,2764,2764,Tentacruel,832,832,Default,,,1,0,0,0,71,1,0,?,2023-?-?
0,5/29/23 16:31:15,73,Tentacruel,-,♀,^_23₆₂⑫⑨⑦♀,23.0,23.0,1514,126,3500,62.2,62.2,62.2,12.0,9.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Tentacruel,1885,1885,Default,,,1,0,0,0,72,1,0,?,2016-10-06
0,5/29/23 16:31:17,73,Tentacruel,-,♂,¥1₆₇♂,23.5,23.5,1497,132,3500,66.7,66.7,66.7,1.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Tentacruel,1,1,Tentacruel,23,23,Great League,,,1,0,0,0,72,1,0,?,2023-?-?
0,5/29/23 16:31:19,73,Tentacruel,-,♂,%⑰20₉₃⓯♂,20.0,20.0,1374,121,2500,93.3,93.3,93.3,15.0,14.0,13.0,1, - , - , - ,0.0, - , - ,Tentacruel,3267,3267,Tentacruel,1659,1659,3 Stars,,,1,0,0,0,72,1,0,?,2017-03-23
0,5/29/23 16:31:20,73,Tentacruel,-,♀,^_20₈₇⑭⑫⑬♀,20.0,20.0,1360,121,2500,86.7,86.7,86.7,14.0,12.0,13.0,1, - , - , - ,0.0, - , - ,Tentacruel,1388,1388,Tentacruel,2421,2421,Default,,,1,0,0,0,72,1,0,?,2017-03-06
0,5/29/23 16:31:21,73,Tentacruel,-,♂,¥192₇₁♂,20.0,20.0,1294,122,2500,71.1,71.1,71.1,4.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Tentacruel,192,192,Tentacruel,42,42,Great League,,,1,0,0,0,72,1,0,?,2023-?-?
0,5/29/23 16:31:23,73,Tentacruel,-,♂,^_03₄₇⑤⑬③♂,3.0,3.0,164,41,400,46.7,46.7,46.7,5.0,13.0,3.0,1, - , - , - ,0.0,280,280,Tentacruel,1763,1763,Tentacruel,473,473,Default,,,1,0,0,0,72,1,0,?,2023-?-?
0,5/29/23 16:31:26,74,Geodude,-,♀,^_23₆₇⑭⑭②♀,23.0,23.0,799,78,3500,66.7,66.7,66.7,14.0,14.0,2.0,1,Tackle, - , - ,0.0, - , - ,Graveler,3126,3126,Golem,3242,3242,Default,,,1,0,0,0,418,1,0,43,2017-05-21
0,5/29/23 16:31:31,74,Geodude,-,♀,¥2308e₈₇♀,15.0,15.0,535,69,1900,86.7,86.7,86.7,11.0,14.0,14.0,1, - , - , - ,0.0, - , - ,Graveler,2308,2308,Golem,1407,1407,Great League,,,1,0,0,0,418,1,0,?,2021-08-08
0,5/29/23 16:31:32,74,Geodude Shadow,-,♀,>$13₂₉⑤♀,13.0,13.0,412,59,1920,28.9,28.9,28.9,5.0,4.0,4.0,1, - , - , - ,0.0, - , - ,Graveler,1698,1698,Golem,1712,1712,Shadow,,,1,0,0,0,418,2,0,?,2022-07-22
0,5/29/23 16:31:35,74,Geodude,-,♂,^_14₄₂③⑪⑤♂,14.0,14.0,450,62,1600,42.2,42.2,42.2,3.0,11.0,5.0,1, - , - , - ,0.0, - , - ,Graveler,1403,1403,Golem,1446,1446,Default,,,1,0,0,0,418,1,0,?,2022-01-08
0,5/29/23 16:31:37,74,Geodude,-,♂,^_06₄₂③⑪⑤♂,6.0,6.0,186,40,600,42.2,42.2,42.2,3.0,11.0,5.0,1, - , - , - ,0.0, - , - ,Graveler,1403,1403,Golem,1446,1446,Default,,,1,0,0,0,418,1,0,?,2022-01-08
0,5/29/23 16:31:39,74,Geodude,-,♂,¢₆₀♂,5.0,5.0,159,37,600,60.0,60.0,60.0,7.0,10.0,10.0,1, - , - , - ,0.0, - , - ,Graveler,1832,1832,Golem,1091,1091,Little League,,,1,0,0,0,418,1,0,?,2021-11-14
0,5/29/23 16:31:42,74,Geodude Alolan,-,♀,¥6₉₆♀,30.0,30.0,1101,98,5000,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Geodude Alolan,6,6, - , - , - ,Great League,,,1,0,0,0,419,1,0,?,2021-07-18
0,5/29/23 16:31:47,74,Geodude Alolan,-,♀,^_12₇₈⑩⑩⓯♀,12.0,12.0,421,62,1300,77.8,77.8,77.8,10.0,10.0,15.0,1, - , - , - ,0.0,1699,1699,Geodude Alolan,225,225,Golem Alolan,1609,1609,Default,,,1,0,0,0,419,1,0,?,2022-12-17
0,5/29/23 16:31:49,74,Geodude Alolan,-,♀,¢185₂₉♀,2.0,2.0,48,20,200,28.9,28.9,28.9,0.0,11.0,2.0,1, - , - , - ,0.0,185,185,Graveler Alolan,537,537,Golem Alolan,661,661,Little League,,,1,0,0,0,419,1,0,?,2022-12-17
0,5/29/23 16:31:52,75,Graveler,-,♂,^_34₈₄⑫⑫⑭♂,34.0,34.0,1686,120,7000,84.4,84.4,84.4,12.0,12.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,420,1,0,?,2021-02-23
0,5/29/23 16:31:54,75,Graveler,-,♀,¥32₆₇♀,26.0,26.0,1296,109,4000,66.7,66.7,66.7,1.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Graveler,32,32,Golem,93,93,Great League,,,1,0,0,0,420,1,0,?,2021-03-10
0,5/29/23 16:31:56,75,Graveler,-,♂,^_14₈₄⑫⓯⑪♂,14.0,14.0,737,78,1600,84.4,84.4,84.4,12.0,15.0,11.0,1, - , - , - ,0.0, - , - ,Graveler,1471,1471,Golem,1851,1851,Default,,,1,0,0,0,420,1,0,?,2020-05-07
0,5/29/23 16:32:00,75,Graveler Shadow,-,♂,>$13₆₄⑫♂,13.0,13.0,665,72,1920,64.4,64.4,64.4,12.0,12.0,5.0,1, - , - , - ,0.0, - , - ,Graveler,3355,3355,Golem,2210,2210,Shadow,,,1,0,0,0,420,2,0,?,2022-07-13
0,5/29/23 16:32:03,75,Graveler Alolan,-,♀,^_31₅₁②⑪⑩♀,31.0,31.0,1492,115,6000,51.1,51.1,51.1,2.0,11.0,10.0,1, - , - , - ,0.0, - , - ,Graveler Alolan,243,243,Golem Alolan,317,317,Default,,,1,0,0,0,421,1,0,?,2021-07-17
0,5/29/23 16:32:06,75,Graveler Alolan,-,♂,%㉒20₉₃⑬♂,20.0,20.0,1069,96,2500,93.3,93.3,93.3,13.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Graveler Alolan,1452,1452,Golem Alolan,1332,1332,3 Stars,,,1,0,0,0,421,1,0,?,2022-06-17
0,5/29/23 16:32:08,75,Graveler Alolan,-,♀,^_09₈₀⑫⑪⑬♀,9.0,9.0,468,63,1000,80.0,80.0,80.0,12.0,11.0,13.0,1, - , - , - ,0.0,771,771,Graveler Alolan,1829,1829,Golem Alolan,1550,1550,Default,,,1,0,0,0,421,1,0,?,2022-12-17
0,5/29/23 16:32:12,76,Golem,-,♀,£7₆₀♀,24.0,24.0,1875,134,3500,60.0,60.0,60.0,0.0,12.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem,7,7,Ultra League,,,1,0,0,0,422,1,0,?,2020-05-05
0,5/29/23 16:32:14,76,Golem,-,♀,%⑯21₉₃⑫♀,21.0,21.0,1746,125,3000,93.3,93.3,93.3,12.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem,1310,1310,3 Stars,,,1,0,0,0,422,1,0,?,2016-11-05
0,5/29/23 16:32:17,76,Golem,-,♂,¥₅₈土石♂,18.0,18.0,1421,113,2200,57.8,57.8,57.8,6.0,9.0,11.0,1,Mud-Slap,Rock Blast, - ,18.7, - , - , - , - , - ,Golem,1350,1350,Great League,,,1,0,0,0,422,1,0,117,2020-05-04
0,5/29/23 16:32:29,76,Golem,-,♂,%⑳15₉₆⓯♂,15.0,15.0,1258,105,1900,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem,2855,2855,3 Stars,,,1,0,0,0,422,1,0,?,2020-07-26
0,5/29/23 16:32:32,76,Golem Alolan,-,♀,£9₅₈♀,34.0,34.0,2499,154,7000,57.8,57.8,57.8,1.0,11.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem Alolan,9,9,Ultra League,,,1,0,0,0,423,1,0,?,2021-07-17
0,5/29/23 16:32:34,76,Golem Alolan,-,♂,^_32₇₃⑤⑭⑭♂,32.0,32.0,2485,151,6000,73.3,73.3,73.3,5.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem Alolan,516,516,Default,,,1,0,0,0,423,1,0,?,2021-07-17
0,5/29/23 16:32:37,76,Golem Alolan,-,♀,%⑳20₉₈⓯♀,20.0,20.0,1681,122,2500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Golem Alolan,2855,2855,3 Stars,,,1,0,0,0,423,1,0,?,2020-07-21
0,5/29/23 16:32:39,76,Golem Alolan,-,♀,^_18'₇₆⑦⑭⑬♀,18.5,18.5,1492,116,2200,75.6,75.6,75.6,7.0,14.0,13.0,1, - , - , - ,0.0, - , - ,Golem Alolan,302,302,Golem Alolan,943,943,Default,,,1,0,0,0,423,1,0,?,2021-08-18
0,5/29/23 16:32:41,77,Ponyta,-,♂,^_31₆₀⑭⑦⑥♂,31.0,31.0,1386,105,6000,60.0,60.0,60.0,14.0,7.0,6.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,2971,2971,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:43,77,Ponyta,-,♀,^_26₇₆⑩⑨⓯♀,26.0,26.0,1200,103,4000,75.6,75.6,75.6,10.0,9.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,1397,1397,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:45,77,Ponyta,-,♀,^_26₃₃⑬②⓪♀,26.0,26.0,1128,93,4000,33.3,33.3,33.3,13.0,2.0,0.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,3907,3907,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:47,77,Ponyta,-,♀,^_24₆₇⑦⑫⑪♀,24.0,24.0,1087,96,3500,66.7,66.7,66.7,7.0,12.0,11.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,795,795,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:50,77,Ponyta,-,♂,^_23₈₄⑨⓯⑭♂,23.0,23.0,1075,96,3500,84.4,84.4,84.4,9.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,687,687,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:52,77,Ponyta,-,♀,^_23₄₀⑥④⑧♀,23.0,23.0,995,92,3500,40.0,40.0,40.0,6.0,4.0,8.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,2084,2084,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:32:54,77,Ponyta,-,♀,%⑳20₉₃⑭♀,20.0,20.0,958,89,2500,93.3,93.3,93.3,14.0,15.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,1421,1421,3 Stars,,,1,0,0,0,1368,1,0,?,2020-06-08
0,5/29/23 16:32:56,77,Ponyta,-,♀,^_20₉₁⑫⓯⑭♀,20.0,20.0,951,90,2500,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,610,610,Default,,,1,0,0,0,1368,1,0,?,2017-04-08
0,5/29/23 16:32:58,77,Ponyta,-,♂,^_20₈₇⑬⑪⓯♂,20.0,20.0,945,90,2500,86.7,86.7,86.7,13.0,11.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,2061,2061,Default,,,1,0,0,0,1368,1,0,?,2017-03-02
0,5/29/23 16:33:00,77,Ponyta,-,♀,^_19₅₁⑫④⑦♀,19.0,19.0,847,83,2500,51.1,51.1,51.1,12.0,4.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,3470,3470,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:33:02,77,Ponyta,-,♂,^_16₈₄⑫⑪⓯♂,16.0,16.0,752,81,1900,84.4,84.4,84.4,12.0,11.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,1281,1281,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:33:05,77,Ponyta,-,♀,^_12₇₈⓯⑬⑦♀,12.0,12.0,562,66,1300,77.8,77.8,77.8,15.0,13.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,2332,2332,Default,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:33:07,77,Ponyta,-,♂,¥₅₁♂,8.0,8.0,343,56,800,51.1,51.1,51.1,0.0,9.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,39,39,Great League,,,1,0,0,0,1368,1,0,?,2023-?-?
0,5/29/23 16:33:09,77,Ponyta,-,♀,¥₆₇♀,6.0,6.0,259,48,600,66.7,66.7,66.7,4.0,13.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Rapidash,224,224,Great League,,,1,0,0,0,1368,1,0,?,2021-07-31
